index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
index		rinse	Aegilops geniculata			Angiospermae	Monocotyledoneae			Aegilops	geniculata														terrestrial		present														
index		rinse	Aegilops juvenalis			Angiospermae	Monocotyledoneae			Aegilops	juvenalis														terrestrial		not confirmed														
index		rinse	Aegilops triuncialis			Angiospermae	Monocotyledoneae			Aegilops	triuncialis														terrestrial		present														
index		rinse	Aegilops ventricosa			Angiospermae	Monocotyledoneae			Aegilops	ventricosa														terrestrial		present														
index		rinse	Aegopodium podagraria			Angiospermae	Eudicotyledoneae			Aegopodium	podagraria														terrestrial		present														
index		rinse	Aeluropus littoralis			Angiospermae	Monocotyledoneae			Aeluropus	littoralis														terrestrial		present														
index		rinse	Aeonium cuneatum			Angiospermae	Eudicotyledoneae			Aeonium	cuneatum														terrestrial		not confirmed														
index		rinse	Aeonium haworthii			Angiospermae	Eudicotyledoneae			Aeonium	haworthii														terrestrial		not confirmed														
index		rinse	Aeschynomene americana			Angiospermae	Eudicotyledoneae			Aeschynomene	americana														terrestrial		present														
index		rinse	Aeschynomene indica			Angiospermae	Eudicotyledoneae			Aeschynomene	indica														terrestrial		present														
index		rinse	Aesculus hippocastanum			Angiospermae	Eudicotyledoneae			Aesculus	hippocastanum														terrestrial		present														
index		rinse	Aesculus indica			Angiospermae	Eudicotyledoneae			Aesculus	indica														terrestrial		present														data based solely on DAISIE portal
index		rinse	Aesculus pavia			Angiospermae	Eudicotyledoneae			Aesculus	pavia														terrestrial		not confirmed														
index		rinse	Aesculus x carnea			Angiospermae	Eudicotyledoneae			Aesculus	x carnea														terrestrial		present														data based solely on DAISIE portal
index		rinse	Aethusa cynapium  agrestis			Angiospermae	Eudicotyledoneae			Aethusa	cynapium  agrestis														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agapanthus praecox			Angiospermae	Monocotyledoneae			Agapanthus	praecox														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agave americana			Angiospermae	Monocotyledoneae			Agave	americana														terrestrial		not confirmed														
index		rinse	Ageratina adenophora			Angiospermae	Eudicotyledoneae			Ageratina	adenophora														terrestrial		not confirmed														
index		rinse	Ageratum conyzoides			Angiospermae	Eudicotyledoneae			Ageratum	conyzoides														terrestrial		not confirmed														
index		rinse	Ageratum houstonianum			Angiospermae	Eudicotyledoneae			Ageratum	houstonianum														terrestrial		present														data based solely on DAISIE portal
index		rinse	Agrimonia procera			Angiospermae	Eudicotyledoneae			Agrimonia	procera														terrestrial		present														
index		rinse	Agropogon x robinsonii			Angiospermae	Eudicotyledoneae			Agropogon	x robinsonii														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agropyron pectinatum			Angiospermae	Monocotyledoneae			Agropyron	pectinatum														terrestrial		present														
index		rinse	Agrostemma githago			Angiospermae	Eudicotyledoneae			Agrostemma	githago														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agrostemma gracile			Angiospermae	Eudicotyledoneae			Agrostemma	gracile														terrestrial		present														
index		rinse	Agrostis avenacea			Angiospermae	Monocotyledoneae			Agrostis	avenacea														terrestrial		present														data based solely on DAISIE portal
index		rinse	Agrostis billardierei			Angiospermae	Monocotyledoneae			Agrostis	billardierei														terrestrial		present														
index		rinse	Agrostis castellana			Angiospermae	Monocotyledoneae			Agrostis	castellana														terrestrial		present														data based solely on DAISIE portal
index		rinse	Agrostis eriantha			Angiospermae	Monocotyledoneae			Agrostis	eriantha														terrestrial		present														
index		rinse	Agrostis exarata			Angiospermae	Monocotyledoneae			Agrostis	exarata														terrestrial		present														
index		rinse	Agrostis gigantea			Angiospermae	Monocotyledoneae			Agrostis	gigantea														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agrostis gigantea x stolonifera			Angiospermae	Monocotyledoneae			Agrostis	gigantea x stolonifera														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agrostis hyemalis			Angiospermae	Monocotyledoneae			Agrostis	hyemalis														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agrostis lachnantha			Angiospermae	Monocotyledoneae			Agrostis	lachnantha														terrestrial		present														data based solely on DAISIE portal
index		rinse	Agrostis nebulosa			Angiospermae	Monocotyledoneae			Agrostis	nebulosa														terrestrial		present														
index		rinse	Agrostis scabra			Angiospermae	Monocotyledoneae			Agrostis	scabra														terrestrial		present														data based solely on DAISIE portal
index		rinse	Agrostis x bjoerkmanii			Angiospermae	Monocotyledoneae			Agrostis	x bjoerkmanii														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Agrostis x fouilladei			Angiospermae	Monocotyledoneae			Agrostis	x fouilladei														terrestrial		present														data based solely on DAISIE portal
index		rinse	Ailanthus altissima			Angiospermae	Eudicotyledoneae			Ailanthus	altissima														terrestrial		present														
index		rinse	Aira elegantissima			Angiospermae	Monocotyledoneae			Aira	elegantissima														terrestrial		present														
index		rinse	Ajuga chamaepitys			Angiospermae	Eudicotyledoneae			Ajuga	chamaepitys														terrestrial		present														
index		rinse	Akebia quinata			Angiospermae	Magnoliopsida			Akebia	quinata														terrestrial		present														
index		rinse	Albizia julibrissin			Angiospermae	Eudicotyledoneae			Albizia	julibrissin														terrestrial		not confirmed														
index		rinse	Alcea biennis			Angiospermae	Eudicotyledoneae			Alcea	biennis														terrestrial		not confirmed														
index		rinse	Alcea rosea			Angiospermae	Eudicotyledoneae			Alcea	rosea														terrestrial		present														
index		rinse	Alchemilla conjuncta			Angiospermae	Eudicotyledoneae			Alchemilla	conjuncta														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Alchemilla micans			Angiospermae	Eudicotyledoneae			Alchemilla	micans														terrestrial		present														
index		rinse	Alchemilla mollis			Angiospermae	Eudicotyledoneae			Alchemilla	mollis														terrestrial		present														
index		rinse	Aldrovanda vesiculosa			Angiospermae	Eudicotyledoneae			Aldrovanda	vesiculosa														terrestrial		not confirmed														
index		rinse	Allium ampeloprasum			Angiospermae	Monocotyledoneae			Allium	ampeloprasum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium carinatum			Angiospermae	Monocotyledoneae			Allium	carinatum														terrestrial		not confirmed														
index		rinse	Allium cepa			Angiospermae	Monocotyledoneae			Allium	cepa														terrestrial		not confirmed														
index		rinse	Allium fistulosum			Angiospermae	Monocotyledoneae			Allium	fistulosum														terrestrial		present														
index		rinse	Allium moly			Angiospermae	Monocotyledoneae			Allium	moly														terrestrial		present														data based solely on DAISIE portal
index		rinse	Allium neapolitanum			Angiospermae	Monocotyledoneae			Allium	neapolitanum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium nigrum			Angiospermae	Monocotyledoneae			Allium	nigrum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium paradoxum			Angiospermae	Monocotyledoneae			Allium	paradoxum														terrestrial		present														
index		rinse	Allium pendulinum			Angiospermae	Monocotyledoneae			Allium	pendulinum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium porrum			Angiospermae	Monocotyledoneae			Allium	porrum														terrestrial		present														
index		rinse	Allium roseum			Angiospermae	Monocotyledoneae			Allium	roseum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium sativum			Angiospermae	Monocotyledoneae			Allium	sativum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium schoenoprasum			Angiospermae	Monocotyledoneae			Allium	schoenoprasum														terrestrial		present														
index		rinse	Allium scorodoprasum			Angiospermae	Monocotyledoneae			Allium	scorodoprasum														terrestrial		present														
index		rinse	Allium sphaerocephalon			Angiospermae	Monocotyledoneae			Allium	sphaerocephalon														terrestrial		present														
index		rinse	Allium subhirsutum			Angiospermae	Monocotyledoneae			Allium	subhirsutum														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium triquetrum			Angiospermae	Monocotyledoneae			Allium	triquetrum														terrestrial		not confirmed														
index		rinse	Allium unifolium			Angiospermae	Monocotyledoneae			Allium	unifolium														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Allium zebdanense			Angiospermae	Monocotyledoneae			Allium	zebdanense														terrestrial		not confirmed														
index		rinse	Alnus cordata			Angiospermae	Eudicotyledoneae			Alnus	cordata														terrestrial		present														data based solely on DAISIE portal
index		rinse	Alnus incana			Angiospermae	Eudicotyledoneae			Alnus	incana														terrestrial		present														
index		rinse	Alnus japonica			Angiospermae	Eudicotyledoneae			Alnus	japonica														terrestrial		not confirmed														
index		rinse	Alnus maritima			Angiospermae	Eudicotyledoneae			Alnus	maritima														terrestrial		not confirmed														
index		rinse	Alnus rubra			Angiospermae	Eudicotyledoneae			Alnus	rubra														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Alnus x hybrida			Angiospermae	Eudicotyledoneae			Alnus	x hybrida														terrestrial		present														data based solely on DAISIE portal
index		rinse	Aloe arborescens			Angiospermae	Monocotyledoneae			Aloe	arborescens														terrestrial		not confirmed														
index		rinse	Aloe latifolia			Angiospermae	Monocotyledoneae			Aloe	latifolia														terrestrial		not confirmed														
index		rinse	Aloe succotrina			Angiospermae	Monocotyledoneae			Aloe	succotrina														terrestrial		not confirmed														
index		rinse	Aloe variegata			Angiospermae	Monocotyledoneae			Aloe	variegata														terrestrial		not confirmed														
index		rinse	Alopecurus borealis			Angiospermae	Monocotyledoneae			Alopecurus	borealis														terrestrial		present														
index		rinse	Alopecurus carolinianus			Angiospermae	Monocotyledoneae			Alopecurus	carolinianus														terrestrial		present														
index		rinse	Alopecurus myosuroides			Angiospermae	Monocotyledoneae			Alopecurus	myosuroides														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Alopecurus utriculatus			Angiospermae	Monocotyledoneae			Alopecurus	utriculatus														terrestrial		not confirmed														
index		rinse	Alstroemeria aurea			Angiospermae	Monocotyledoneae			Alstroemeria	aurea														terrestrial		not confirmed														data based solely on DAISIE portal
index		rinse	Alternanthera angustifolia			Angiospermae	Eudicotyledoneae			Alternanthera	angustifolia														terrestrial		present														
index		rinse	Alternanthera caracasana			Angiospermae	Eudicotyledoneae			Alternanthera	caracasana														terrestrial		present														
index		rinse	Alternanthera denticulata			Angiospermae	Eudicotyledoneae			Alternanthera	denticulata														terrestrial		present														
index		rinse	Alternanthera nodiflora			Angiospermae	Eudicotyledoneae			Alternanthera	nodiflora														terrestrial		present														
index		rinse	Alternanthera paronychioides			Angiospermae	Eudicotyledoneae			Alternanthera	paronychioides														terrestrial		present														
index		rinse	Alternanthera philoxeroides			Angiospermae	Eudicotyledoneae			Alternanthera	philoxeroides														freshwater		not confirmed														
index		rinse	Alternanthera pungens			Angiospermae	Eudicotyledoneae			Alternanthera	pungens														terrestrial		present														
index		rinse	Alternanthera sessilis			Angiospermae	Eudicotyledoneae			Alternanthera	sessilis														terrestrial		present														
index		rinse	Alternanthera tenella			Angiospermae	Eudicotyledoneae			Alternanthera	tenella														terrestrial		present														
index		rinse	Althaea hirsuta			Angiospermae	Eudicotyledoneae			Althaea	hirsuta														terrestrial		present														data based solely on DAISIE portal
index		rinse	Althaea longiflora			Angiospermae	Eudicotyledoneae			Althaea	longiflora														terrestrial		not confirmed														
index		rinse	Alyssum alyssoides			Angiospermae	Eudicotyledoneae			Alyssum	alyssoides														terrestrial		not confirmed														data based solely on DAISIE portal
