index	nameMatchValidation	taxonID	datasetName	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
162			rinse	Cupressus sempervirens	Cupressus sempervirens		Plantae	Pinophyta	Pinopsida			Cupressus	sempervirens													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Cuprocyparis sp.	Cuprocyparis sp.		Plantae	Pinophyta	Pinopsida			Cuprocyparis	sp.													terrestrial		not confirmed														
162			rinse	Cuprocyparis x leylandii hyb.	Cuprocyparis x leylandii hyb.		Plantae	Pinophyta	Pinopsida			Cuprocyparis	x leylandii hyb.													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Ephedra altissima	Ephedra altissima		Plantae	Pinophyta	Pinopsida			Ephedra	altissima													terrestrial		not confirmed														
162			rinse	Ephedra distachya	Ephedra distachya		Plantae	Pinophyta	Pinopsida			Ephedra	distachya													terrestrial		present														data based solely on DAISIE portal
162			rinse	Ginkgo biloba	Ginkgo biloba		Plantae	Pinophyta	Pinopsida			Ginkgo	biloba													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Juniperus virginiana	Juniperus virginiana		Plantae	Pinophyta	Pinopsida			Juniperus	virginiana													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Larix decidua	Larix decidua		Plantae	Pinophyta	Pinopsida			Larix	decidua													terrestrial		native														
162			rinse	Larix kaempferi	Larix kaempferi		Plantae	Pinophyta	Pinopsida			Larix	kaempferi													terrestrial		present														
162			rinse	Larix sp.	Larix sp.		Plantae	Pinophyta	Pinopsida			Larix	sp.													terrestrial		not confirmed														
162			rinse	Larix x marschlinsii hyb.	Larix x marschlinsii hyb.		Plantae	Pinophyta	Pinopsida			Larix	x marschlinsii hyb.													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Metasequoia glyptostroboides	Metasequoia glyptostroboides		Plantae	Pinophyta	Pinopsida			Metasequoia	glyptostroboides													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Picea abies	Picea abies		Plantae	Pinophyta	Pinopsida			Picea	abies													terrestrial		present														data based solely on DAISIE portal
162			rinse	Picea alcockiana	Picea alcockiana		Plantae	Pinophyta	Pinopsida			Picea	alcockiana													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Picea glauca	Picea glauca		Plantae	Pinophyta	Pinopsida			Picea	glauca													terrestrial		not confirmed														
162			rinse	Picea mariana	Picea mariana		Plantae	Pinophyta	Pinopsida			Picea	mariana													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Picea omorika	Picea omorika		Plantae	Pinophyta	Pinopsida			Picea	omorika													terrestrial		present														
162			rinse	Picea orientalis	Picea orientalis		Plantae	Pinophyta	Pinopsida			Picea	orientalis													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Picea pungens	Picea pungens		Plantae	Pinophyta	Pinopsida			Picea	pungens													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Picea sitchensis	Picea sitchensis		Plantae	Pinophyta	Pinopsida			Picea	sitchensis													terrestrial		present														
162			rinse	Pinus banksiana	Pinus banksiana		Plantae	Pinophyta	Pinopsida			Pinus	banksiana													terrestrial		not confirmed														
162			rinse	Pinus contorta	Pinus contorta		Plantae	Pinophyta	Pinopsida			Pinus	contorta													terrestrial		present														
162			rinse	Pinus coulteri	Pinus coulteri		Plantae	Pinophyta	Pinopsida			Pinus	coulteri													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Pinus mugo	Pinus mugo		Plantae	Pinophyta	Pinopsida			Pinus	mugo													terrestrial		present														
162			rinse	Pinus nigra	Pinus nigra		Plantae	Pinophyta	Pinopsida			Pinus	nigra													terrestrial		present														
162			rinse	Pinus peuce	Pinus peuce		Plantae	Pinophyta	Pinopsida			Pinus	peuce													terrestrial		present														
162			rinse	Pinus pinaster	Pinus pinaster		Plantae	Pinophyta	Pinopsida			Pinus	pinaster													terrestrial		present														
162			rinse	Pinus ponderosa	Pinus ponderosa		Plantae	Pinophyta	Pinopsida			Pinus	ponderosa													terrestrial		present														
162			rinse	Pinus radiata	Pinus radiata		Plantae	Pinophyta	Pinopsida			Pinus	radiata													terrestrial		not confirmed														
162			rinse	Pinus rigida	Pinus rigida		Plantae	Pinophyta	Pinopsida			Pinus	rigida													terrestrial		present														data based solely on DAISIE portal
162			rinse	Pinus strobus	Pinus strobus		Plantae	Pinophyta	Pinopsida			Pinus	strobus													terrestrial		present														
162			rinse	Pinus sylvestris	Pinus sylvestris		Plantae	Pinophyta	Pinopsida			Pinus	sylvestris													terrestrial		present														data based solely on DAISIE portal
162			rinse	Pinus wallichiana	Pinus wallichiana		Plantae	Pinophyta	Pinopsida			Pinus	wallichiana													terrestrial		not confirmed														
162			rinse	Platycladus orientalis	Platycladus orientalis		Plantae	Pinophyta	Pinopsida			Platycladus	orientalis													terrestrial		not confirmed														
162			rinse	Pseudotsuga menziesii	Pseudotsuga menziesii		Plantae	Pinophyta	Pinopsida			Pseudotsuga	menziesii													terrestrial		present														
162			rinse	Sciadopitys verticillata	Sciadopitys verticillata		Plantae	Pinophyta	Pinopsida			Sciadopitys	verticillata													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Sequoia sempervirens	Sequoia sempervirens		Plantae	Pinophyta	Pinopsida			Sequoia	sempervirens													terrestrial		not confirmed														
162			rinse	Sequoiadendron giganteum	Sequoiadendron giganteum		Plantae	Pinophyta	Pinopsida			Sequoiadendron	giganteum													terrestrial		not confirmed														
162			rinse	Taxodium distichum	Taxodium distichum		Plantae	Pinophyta	Pinopsida			Taxodium	distichum													terrestrial		present														data based solely on DAISIE portal
162			rinse	Taxus baccata	Taxus baccata		Plantae	Pinophyta	Pinopsida			Taxus	baccata													terrestrial		present														data based solely on DAISIE portal
162			rinse	Thuja occidentalis	Thuja occidentalis		Plantae	Pinophyta	Pinopsida			Thuja	occidentalis													terrestrial		not confirmed														data based solely on DAISIE portal
162			rinse	Thuja plicata	Thuja plicata		Plantae	Pinophyta	Pinopsida			Thuja	plicata													terrestrial		present														
162			rinse	Tsuga heterophylla	Tsuga heterophylla		Plantae	Pinophyta	Pinopsida			Tsuga	heterophylla													terrestrial		present														
162			rinse	Apharyngostrigea cornu	Apharyngostrigea cornu		Animalia	Platyhelminthes	Trematoda			Apharyngostrigea	cornu													freshwater+terrestrial		not confirmed														
162			rinse	Arthurdendyus triangulata	Arthurdendyus triangulata		Animalia	Platyhelminthes	Turbellaria			Arthurdendyus	triangulata													terrestrial		not confirmed														
162			rinse	Artioposthia triangulata	Artioposthia triangulata		Animalia	Platyhelminthes	Turbellaria			Artioposthia	triangulata													terrestrial		not confirmed														
162			rinse	Atractolytocestus huronensis	Atractolytocestus huronensis		Animalia	Platyhelminthes	Cestoda			Atractolytocestus	huronensis													marine		not confirmed														
162			rinse	Australopacifica coxii	Australopacifica coxii		Animalia	Platyhelminthes	Turbellaria			Australopacifica	coxii													marine		not confirmed														
162			rinse	Australoplana sanguinea	Australoplana sanguinea		Animalia	Platyhelminthes	Turbellaria			Australoplana	sanguinea													terrestrial		not confirmed														
162			rinse	Bdellocephala punctata	Bdellocephala punctata		Animalia	Platyhelminthes	Turbellaria			Bdellocephala	punctata													terrestrial		present														
162			rinse	Bothriocephalus acheilognathi	Bothriocephalus acheilognathi		Animalia	Platyhelminthes	Cestoda			Bothriocephalus	acheilognathi													freshwater		not confirmed														
162			rinse	Cercaria sensifera	Cercaria sensifera		Animalia	Platyhelminthes	Trematoda			Cercaria	sensifera													marine		not confirmed														
162			rinse	Dactylogyrus anchoratus	Dactylogyrus anchoratus		Animalia	Platyhelminthes	Trematoda			Dactylogyrus	anchoratus													marine		not confirmed														
162			rinse	Dactylogyrus extensus	Dactylogyrus extensus		Animalia	Platyhelminthes	Trematoda			Dactylogyrus	extensus													freshwater		not confirmed														
162			rinse	Dendrocoelum romanodanubiale	Dendrocoelum romanodanubiale		Animalia	Platyhelminthes	Turbellaria			Dendrocoelum	romanodanubiale													freshwater		present														
162			rinse	Dugesia tigrina	Dugesia tigrina		Animalia	Platyhelminthes	Turbellaria			Dugesia	tigrina													freshwater		present														
162			rinse	Euplana gracilis	Euplana gracilis		Animalia	Platyhelminthes	Turbellaria			Euplana	gracilis													marine		not confirmed														
162			rinse	Gyrodactylus salaris	Gyrodactylus salaris		Animalia	Platyhelminthes	Trematoda			Gyrodactylus	salaris													freshwater		present														
162			rinse	Imogine necopinata	Imogine necopinata		Animalia	Platyhelminthes	Turbellaria			Imogine	necopinata													marine		not confirmed														
162			rinse	Kontikia andersoni	Kontikia andersoni		Animalia	Platyhelminthes	Turbellaria			Kontikia	andersoni													terrestrial		not confirmed														
162			rinse	Kontikia ventrolineata	Kontikia ventrolineata		Animalia	Platyhelminthes	Turbellaria			Kontikia	ventrolineata													terrestrial		not confirmed														
162			rinse	Monobothrium wageneri	Monobothrium wageneri		Animalia	Platyhelminthes	Cestoda			Monobothrium	wageneri													marine		not confirmed														
162			rinse	Pellucidhaptor pricei	Pellucidhaptor pricei		Animalia	Platyhelminthes	Trematoda			Pellucidhaptor	pricei													freshwater		not confirmed														
162			rinse	Phagocata woodworthi	Phagocata woodworthi		Animalia	Platyhelminthes	Turbellaria			Phagocata	woodworthi													freshwater		not confirmed														
162			rinse	Planaria torva	Planaria torva		Animalia	Platyhelminthes	Turbellaria			Planaria	torva													freshwater		present														
162			rinse	Posthodiplostomum cuticola	Posthodiplostomum cuticola		Animalia	Platyhelminthes	Trematoda			Posthodiplostomum	cuticola													freshwater		not confirmed														
162			rinse	Proteocephalus osculatus	Proteocephalus osculatus		Animalia	Platyhelminthes	Cestoda			Proteocephalus	osculatus													freshwater		not confirmed														
162			rinse	Pseudodactylogyrus anguillae	Pseudodactylogyrus anguillae		Animalia	Platyhelminthes	Trematoda			Pseudodactylogyrus	anguillae													freshwater		not confirmed														
162			rinse	Pseudostylochus ostreophagus	Pseudostylochus ostreophagus		Animalia	Platyhelminthes	Turbellaria			Pseudostylochus	ostreophagus													marine		not confirmed														
162			rinse	Rhynchodemus sylvaticus	Rhynchodemus sylvaticus		Animalia	Platyhelminthes	Turbellaria			Rhynchodemus	sylvaticus													marine		not confirmed														
162			rinse	Sanguinicola inermis	Sanguinicola inermis		Animalia	Platyhelminthes	Trematoda			Sanguinicola	inermis													freshwater		not confirmed														
162			rinse	Stylochus flevensis	Stylochus flevensis		Animalia	Platyhelminthes	Turbellaria			Stylochus	flevensis													marine		not confirmed														
162			rinse	Tylodelphys clavata	Tylodelphys clavata		Animalia	Platyhelminthes	Trematoda			Tylodelphys	clavata													marine		not confirmed														
162			rinse	Urocleidus principalis	Urocleidus principalis		Animalia	Platyhelminthes	Trematoda			Urocleidus	principalis													marine		not confirmed														
162			rinse	Celtodoryx girardae	Celtodoryx girardae		Animalia	Porifera	Demospongiae			Celtodoryx	girardae													marine		not confirmed														
162			rinse	Haliclona loosanoffi	Haliclona loosanoffi		Animalia	Porifera	Demospongiae			Haliclona	loosanoffi													marine		not confirmed														
162			rinse	Haliclona rosea	Haliclona rosea		Animalia	Porifera	Demospongiae			Haliclona	rosea													marine		not confirmed														
162			rinse	Haliclona simplex	Haliclona simplex		Animalia	Porifera	Demospongiae			Haliclona	simplex													marine		not confirmed														
162			rinse	Haliclona xena	Haliclona xena		Animalia	Porifera	Demospongiae			Haliclona	xena													marine		present														
162			rinse	Hymeniacidon perlevis	Hymeniacidon perlevis		Animalia	Porifera	Demospongiae			Hymeniacidon	perlevis													marine		present														
162			rinse	Mycale micracanthoxea	Mycale micracanthoxea		Animalia	Porifera	Demospongiae			Mycale	micracanthoxea													marine		present														
162			rinse	Scypha scaldiensis	Scypha scaldiensis		Animalia	Porifera	Calcarea			Scypha	scaldiensis													marine		not confirmed														
162			rinse	Suberites massa	Suberites massa		Animalia	Porifera	Demospongiae			Suberites	massa													marine		present														
162			rinse	Erwinia amylovora	Erwinia amylovora		Bacteria	Proteobacteria	GammaProteobacteria			Erwinia	amylovora													terrestrial		present														
162			rinse	Vibrio cholerae	Vibrio cholerae		Bacteria	Proteobacteria	GammaProteobacteria			Vibrio	cholerae													terrestrial		not confirmed														
