Phylum/Division;Class;Genus;Species;Great Britain;France;Belgium;Netherlands;Environment;Notes;;;
Chordata;Aves;Ninox;connivens;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Numida;meleagris;present;not confirmed;present;present;terrestrial;;;;
Chordata;Mammalia;Nyctereutes;procyonoides;present/extinct;present;present;present;terrestrial;;;;
Chordata;Aves;Nycticorax;nycticorax;present;present;present;present;terrestrial;;;;
Chordata;Aves;Nymphicus;hollandicus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Ocyphaps;lophotes;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Mammalia;Odocoileus;hemionus;extinct;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Mammalia;Odocoileus;virginianus;extinct;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Oena;capensis;present;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Oncorhynchus;clarki;present;not confirmed;not confirmed;not confirmed;freshwater;;;;
Chordata;Actinopterygii;Oncorhynchus;gorbuscha;present;not confirmed;not confirmed;not confirmed;marine+freshwater;;;;
Chordata;Actinopterygii;Oncorhynchus;keta;present;not confirmed;not confirmed;not confirmed;marine+freshwater;;;;
Chordata;Actinopterygii;Oncorhynchus;kisutch;present;present;present;present;marine+freshwater;;;;
Chordata;Actinopterygii;Oncorhynchus;mykiss;present;present;present;present;freshwater;;;;
Chordata;Actinopterygii;Oncorhynchus;tshawytscha;present/not confirmed;present;not confirmed;present;freshwater;;;;
Chordata;Mammalia;Ondatra;zibethicus;extinct;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Onychognathus;tristramii;not confirmed;not confirmed;present;present;terrestrial;;;;
Chordata;Actinopterygii;Oreochromis;mossambicus;present;present;present/not confirmed;present;freshwater;;;;
Chordata;Actinopterygii;Oreochromis;niloticus;present;present;present;present;freshwater;;;;
Chordata;Aves;Oreortyx;pictus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Oriolus;auratus;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Oriolus;chinensis;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Orthopsittaca;manilata;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Mammalia;Oryctolagus;cuniculus;present;present;present;present;terrestrial;;;;
Chordata;Actinopterygii;Osphronemus;goramy;not confirmed;present;not confirmed;not confirmed;marine;;;;
Chordata;Amphibia;Osteopilus;septentrionalis;present;not confirmed;not confirmed;not confirmed;freshwater+terrestrial;;;;
Chordata;Mammalia;Ovis;aries;present;present;present;present;terrestrial;;;;
Chordata;Aves;Oxyura;jamaicensis;present;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Oxyura;leucocephala;present;native;native;native;freshwater+terrestrial;;;;
Chordata;Aves;Oxyura;maccoa;present;not confirmed;not confirmed;not confirmed;freshwater+terrestrial;;;;
Chordata;Aves;Oxyura;vittata;present;not confirmed;not confirmed;present;freshwater+terrestrial;;;;
Chordata;Actinopterygii;Pachychilon;pictum;not confirmed;present;not confirmed;not confirmed;freshwater;;;;
Chordata;Amphibia;Pachytriton;labiatus;not confirmed;not confirmed;present;not confirmed;freshwater;;;;
Chordata;Reptilia;Pantherophis;guttatus;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Parabuteo;unicinctus;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Paradoxornis;webbianus;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Paroaria;coronata;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Parula;americana;present;present;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passer;castanopterus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passer;luteus;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Passerina;amoena;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passerina;caerulea;present;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Passerina;ciris;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passerina;cyanea;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passerina;leclancherii;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Passerina;versicolor;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Pavo;cristatus;present;present;present;present;terrestrial;;;;
Chordata;Mammalia;Pecari;tajacu;extinct;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Pelecanus;crispus;present;not confirmed;not confirmed;not confirmed;freshwater+terrestrial;;;;
Chordata;Aves;Pelecanus;onocrotalus;present;not confirmed;not confirmed;present;freshwater+terrestrial;;;;
Chordata;Aves;Pelecanus;rufescens;present;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Amphibia;Pelophylax;bedriagae;not confirmed;present;present;not confirmed;freshwater+terrestrial;;;;
Chordata;Amphibia;Pelophylax;esculentus;present;present;not confirmed;not confirmed;freshwater+terrestrial;;;;
Chordata;Amphibia;Pelophylax;kurtmuelleri;not confirmed;not confirmed;present;not confirmed;freshwater;;;;
Chordata;Amphibia;Pelophylax;lessonae;present;present;present;present;freshwater+terrestrial;;;;
Chordata;Amphibia;Pelophylax;ridibundus;present/extinct;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Perdix;perdix;present;present;present;present;terrestrial;;;;
Chordata;Ascidiacea;Perophora;japonica;present;present;not confirmed;present;marine;;;;
Chordata;Aves;Phaethon;aethereus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Phalacrocorax;auritus;present;present;present;present;terrestrial;;;;
Chordata;Ascidiacea;Phallusia;mammillata;present;present;not confirmed;not confirmed;marine;;;;
Chordata;Aves;Phasianus;colchicus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Phasianus;versicolor;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Pheucticus;melanocephalus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Phoeniconaias;minor;present;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Phoenicopterus;chilensis;present;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Phoenicopterus;roseus;present;present;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Phoenicopterus;ruber;present;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Phoenicurus;auroreus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Phoenicurus;leucocephalus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Pimephales;promelas;present;present;present;present;freshwater;;;;
Chordata;Aves;Pipilo;maculatus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Pisodonophis;semicinctus;not confirmed;present;not confirmed;not confirmed;marine;;;;
Chordata;Aves;Platalea;alba;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Platycercus;adscitus;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Platycercus;elegans;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Platycercus;eximius;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Plectropterus;gambensis;not confirmed;not confirmed;not confirmed;present;freshwater+terrestrial;;;;
Chordata;Aves;Plegadis;falcinellus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Plegadis;ridgwayi;present;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Ploceus;baglafecht;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Ploceus;castaneiceps;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Ploceus;cucullatus;present;present;not confirmed;present;terrestrial;;;;
Chordata;Aves;Ploceus;jacksoni;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Ploceus;melanocephalus;present;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Ploceus;vitellinus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Pluvianus;aegyptius;not confirmed;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Reptilia;Podarcis;muralis;present;present;present;present;terrestrial;;;;
Chordata;Reptilia;Podarcis;siculus;not confirmed;present;present;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Poecilia;reticulata;present/extinct;not confirmed;not confirmed;present;marine;;;;
Chordata;Aves;Poephila;guttata;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Poicephalus;senegalus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Polytelis;alexandrae;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Porphyrio;madagascariensis;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Porphyrio;poliocephalus;not confirmed;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Porphyrio;porphyrio;present;present;present;present;freshwater+terrestrial+marine;;;;
Chordata;Mammalia;Procyon;cancrivorus;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Mammalia;Procyon;lotor;present/extinct;present;present;present;terrestrial;;;;
Chordata;Aves;Progne;subis;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Proterorhinus;marmoratus;not confirmed;not confirmed;not confirmed;present;freshwater;;;;
Chordata;Actinopterygii;Proterorhinus;semilunaris;not confirmed;not confirmed;present;present;marine+freshwater;;;;
Chordata;Aves;Psephotus;haematonotus;not confirmed;not confirmed;present;present;terrestrial;;;;
Chordata;Reptilia;Pseudemys;rubriventris;not confirmed;not confirmed;present;present;terrestrial;;;;
Chordata;Actinopterygii;Pseudorasbora;parva;present;present;present;present;freshwater;;;;
Chordata;Aves;Psittacula;alexandri;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Psittacula;cyanocephala;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Psittacula;derbiana;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Psittacula;eupatria;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Psittacula;krameri;present;present;present;present;terrestrial;;;;
Chordata;Aves;Psittacus;erithacus;present;not confirmed;present ;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;aurigaster;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;barbatus;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;cafer;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;jocosus;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;leucotis;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Pycnonotus;sinensis;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Pyrrhocorax;graculus;present;present;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Quelea;erythrops;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Quelea;quelea;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Quiscalus;major;not confirmed;not confirmed;present;not confirmed;terrestrial+marine;;;;
Chordata;Aves;Ramphastos;toco;not confirmed;present;not confirmed;not confirmed;terrestrial;;;;
Chordata;Mammalia;Rangifer;tarandus;present/extinct;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Mammalia;Rattus;norvegicus;present;present;present;present;terrestrial;;;;
Chordata;Mammalia;Rattus;rattus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Rhea;americana;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Actinopterygii;Rhodeus;amarus;present;native;native;native;freshwater;;;;
Chordata;Aves;Rhodopechys;obsoleta;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Rhodospiza;obsoleta;not confirmed;not confirmed;present;present;terrestrial;;;;
Chordata;Amphibia;Salamandra;salamandra;not confirmed;present;present;present;freshwater+terrestrial;;;;
Chordata;Actinopterygii;Salmo;salar;present/native;native;native;native;freshwater;;;;
Chordata;Actinopterygii;Salvelinus;alpinus;present/native;present;not confirmed;present;freshwater;;;;
Chordata;Actinopterygii;Salvelinus;fontinalis;present;present;present/extinct;present;freshwater;;;;
Chordata;Actinopterygii;Salvelinus;malma;present/extinct;not confirmed;not confirmed;not confirmed;freshwater;;;;
Chordata;Actinopterygii;Salvelinus;namaycush;present;present;not confirmed;not confirmed;freshwater;;;;
Chordata;Actinopterygii;Sander;lucioperca;present;present;present;present;freshwater;;;;
Chordata;Mammalia;Sarcophilus;harrisi;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Sarkidiornis;melanotos;present;not confirmed;present;not confirmed;freshwater+terrestrial;;;;
Chordata;Mammalia;Sciurotamias;davidianus;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Mammalia;Sciurus;carolinensis;present;not confirmed;present;present;terrestrial;;;;
Chordata;Mammalia;Sciurus;granatensis;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Mammalia;Sciurus;lis;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Mammalia;Sciurus;niger;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Scopus;umbretta;not confirmed;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Actinopterygii;Sebastes;schlegelii;not confirmed;not confirmed;not confirmed;present;freshwater;;;;
Chordata;Aves;Serinus;canaria;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Serinus;canicollis;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Serinus;mozambicus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Serinus;pusillus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Setophaga;ruticilla;not confirmed;present;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Sicalis;flaveola;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Mammalia;Sigmodon;hispidus;extinct;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Actinopterygii;Silurus;glanis;present;present;present/native;present;freshwater;;;;
Chordata;Amphibia;Speleomantes;ambrosii;not confirmed;present;not confirmed;not confirmed;freshwater+terrestrial;;;;
Chordata;Aves;Spilopelia;senegalensis;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Streptopelia;decaocto;not confirmed;present;present;present;terrestrial;;;;
Chordata;Aves;Streptopelia;risoria;present;not confirmed;present;present;terrestrial;;;;
Chordata;Aves;Streptopelia;senegalensis;present;present;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Streptopelia;tranquebarica;not confirmed;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Struthio;camelus;present;not confirmed;not confirmed;present;terrestrial;;;;
Chordata;Aves;Sturnia;sinensis;not confirmed;not confirmed;present;not confirmed;terrestrial;;;;
Chordata;Aves;Sturnus;cineraceus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Sturnus;contra;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Sturnus;pagodarum;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Sturnus;roseus;present;present;present;present;terrestrial;;;;
Chordata;Aves;Sturnus;sinensis;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Aves;Sturnus;sturninus;present;not confirmed;not confirmed;not confirmed;terrestrial;;;;
Chordata;Ascidiacea;Styela;clava;present;present;present;present;marine;;;;
Chordata;Ascidiacea;Styela;plicata;present;not confirmed;not confirmed;not confirmed;marine;;;;
Chordata;Mammalia;Sylvilagus;floridanus;extinct;extinct;extinct;not confirmed;terrestrial;;;;
Chordata;Aves;Syrmaticus;reevesii;present;present;present;present;terrestrial;;;;
Chordata;Aves;Tadorna;cana;present;not confirmed;present;present;freshwater+terrestrial;;;;
Chordata;Aves;Tadorna;ferruginea;present;present;present;present;freshwater+terrestrial;;;;
