Unnamed: 0	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey
8949		rinse	Arion flagellus			Mollusca	Gastropoda			Arion	flagellus														terrestrial		not confirmed																						
8950		rinse	Arion lusitanicus			Mollusca	Gastropoda			Arion	lusitanicus														terrestrial		present																						
8951		rinse	Atrina rigida			Mollusca	Bivalvia			Atrina	rigida														marine		not confirmed																						
8952		rinse	Aulacomya atra			Mollusca	Bivalvia			Aulacomya	atra														marine		not confirmed																						
8953		rinse	Balea biplicata			Mollusca	Gastropoda			Balea	biplicata														terrestrial		native																						
8954		rinse	Bellamya chinensis			Mollusca	Gastropoda			Bellamya	chinensis														freshwater		not confirmed																						
8955		rinse	Boettgerilla pallens			Mollusca	Gastropoda			Boettgerilla	pallens														terrestrial		present																						
8956		rinse	Brachidontes exustus			Mollusca	Bivalvia			Brachidontes	exustus														marine		not confirmed																						
8957		rinse	Brachidontes pharaonis			Mollusca	Bivalvia			Brachidontes	pharaonis														marine		not confirmed																						
8958		rinse	Calliostoma zizyphinum			Mollusca	Gastropoda			Calliostoma	zizyphinum														marine		present																						
8959		rinse	Calyptraea chinensis			Mollusca	Gastropoda			Calyptraea	chinensis														marine		present																						
8960		rinse	Candidula gigaxii			Mollusca	Gastropoda			Candidula	gigaxii														terrestrial		native																						
8961		rinse	Cecilioides acicula			Mollusca	Gastropoda			Cecilioides	acicula														terrestrial		present/native																						
8962		rinse	Cernuella aginnica			Mollusca	Gastropoda			Cernuella	aginnica														terrestrial		native																						
8963		rinse	Cernuella cisalpina			Mollusca	Gastropoda			Cernuella	cisalpina														terrestrial		present																						
8964		rinse	Cernuella neglecta			Mollusca	Gastropoda			Cernuella	neglecta														terrestrial		present																						
8965		rinse	Cernuella virgata			Mollusca	Gastropoda			Cernuella	virgata														terrestrial		present/native																						
8966		rinse	Choromytilus chilensis			Mollusca	Bivalvia			Choromytilus	chilensis														marine		not confirmed																						
8967		rinse	Cochlicella acuta			Mollusca	Gastropoda			Cochlicella	acuta														terrestrial		present																						
8968		rinse	Cochlicella barbara			Mollusca	Gastropoda			Cochlicella	barbara														terrestrial		present																						
8969		rinse	Cochlostoma septemspirale			Mollusca	Gastropoda			Cochlostoma	septemspirale														terrestrial		present																						
8970		rinse	Corambe obscura			Mollusca	Gastropoda			Corambe	obscura														marine		not confirmed																						
8971		rinse	Corbicula fluminalis			Mollusca	Bivalvia			Corbicula	fluminalis														marine+freshwater		present																						
8972		rinse	Corbicula fluminea			Mollusca	Bivalvia			Corbicula	fluminea														marine+freshwater		present																						
8973		rinse	Crassostrea brasiliana			Mollusca	Bivalvia			Crassostrea	brasiliana														marine		not confirmed																						
8974		rinse	Crassostrea gigas			Mollusca	Bivalvia			Crassostrea	gigas														marine+freshwater		present																						
8975		rinse	Crassostrea rhizophorae			Mollusca	Bivalvia			Crassostrea	rhizophorae														marine		not confirmed																						
8976		rinse	Crassostrea rivularis			Mollusca	Bivalvia			Crassostrea	rivularis														marine		not confirmed																						
8977		rinse	Crassostrea sikamea			Mollusca	Bivalvia			Crassostrea	sikamea														marine		not confirmed																						
8978		rinse	Crassostrea virginica			Mollusca	Bivalvia			Crassostrea	virginica														marine		present																						
8979		rinse	Crepidula fornicata			Mollusca	Gastropoda			Crepidula	fornicata														marine		present																						
8980		rinse	Cyclope neritea			Mollusca	Gastropoda			Cyclope	neritea														marine		not confirmed																						
8981		rinse	Deroceras panormitanum			Mollusca	Gastropoda			Deroceras	panormitanum														terrestrial		present																						
8982		rinse	Deroceras sturanyi			Mollusca	Gastropoda			Deroceras	sturanyi														terrestrial		not confirmed																						
8983		rinse	Dreissena bugensis			Mollusca	Bivalvia			Dreissena	bugensis														freshwater		present																						
8984		rinse	Dreissena polymorpha			Mollusca	Bivalvia			Dreissena	polymorpha														freshwater		present																						
8985		rinse	Ensis directus			Mollusca	Bivalvia			Ensis	directus														marine		present																						
8986		rinse	Ferrissia fragilis			Mollusca	Gastropoda			Ferrissia	fragilis														freshwater		present																						
8987		rinse	Fruticicola fruticum			Mollusca	Gastropoda			Fruticicola	fruticum														terrestrial		native																						
8988		rinse	Fusinus rostratus			Mollusca	Gastropoda			Fusinus	rostratus														marine		not confirmed																						
8989		rinse	Gibbula albida			Mollusca	Gastropoda			Gibbula	albida														marine		not confirmed																						
8990		rinse	Gyraulus chinensis			Mollusca	Gastropoda			Gyraulus	chinensis														freshwater		not confirmed																						
8991		rinse	Gyraulus parvus			Mollusca	Gastropoda			Gyraulus	parvus														freshwater		not confirmed																						
8992		rinse	Haliotis tuberculata			Mollusca	Gastropoda			Haliotis	tuberculata														marine		not confirmed																						
8993		rinse	Helicodiscus singleyanus			Mollusca	Gastropoda			Helicodiscus	singleyanus														terrestrial		not confirmed																						
8994		rinse	Helix aspersa			Mollusca	Gastropoda			Helix	aspersa														terrestrial		present/native																						
8995		rinse	Helix lucorum			Mollusca	Gastropoda			Helix	lucorum														terrestrial		not confirmed																						
8996		rinse	Helix pomatia			Mollusca	Gastropoda			Helix	pomatia														terrestrial		native																						
8997		rinse	Hexaplex trunculus			Mollusca	Gastropoda			Hexaplex	trunculus														marine		not confirmed																						
8998		rinse	Hygromia cinctella			Mollusca	Gastropoda			Hygromia	cinctella														terrestrial		present																						
8999		rinse	Hygromia limbata			Mollusca	Gastropoda			Hygromia	limbata														terrestrial		not confirmed																						
9000		rinse	Lauria cylindracea			Mollusca	Gastropoda			Lauria	cylindracea														terrestrial		native																						
9001		rinse	Lehmannia nyctelia			Mollusca	Gastropoda			Lehmannia	nyctelia														terrestrial		not confirmed																						
9002		rinse	Lehmannia valentiana			Mollusca	Gastropoda			Lehmannia	valentiana														terrestrial		present																						
9003		rinse	Leptochiton cancellatus			Mollusca	Polyplacophora			Leptochiton	cancellatus														marine		present																						
9004		rinse	Leucostigma candidescens			Mollusca	Gastropoda			Leucostigma	candidescens														terrestrial		not confirmed																						
9005		rinse	Limacus flavus			Mollusca	Gastropoda			Limacus	flavus														terrestrial		present																						
9006		rinse	Limacus maculatus			Mollusca	Gastropoda			Limacus	maculatus														terrestrial		not confirmed																						
9007		rinse	Lithoglyphus naticoides			Mollusca	Gastropoda			Lithoglyphus	naticoides														marine		present																						
9008		rinse	Littorina compressa			Mollusca	Gastropoda			Littorina	compressa														marine		present/native																						
9009		rinse	Lopha folium			Mollusca	Bivalvia			Lopha	folium														marine		not confirmed																						
9010		rinse	Lucilla scintilla			Mollusca	Gastropoda			Lucilla	scintilla														terrestrial		not confirmed																						
9011		rinse	Lyrodus pedicellatus			Mollusca	Bivalvia			Lyrodus	pedicellatus														marine		not confirmed																						
9012		rinse	Marmorana serpentina			Mollusca	Gastropoda			Marmorana	serpentina														terrestrial		not confirmed																						
9013		rinse	Marstoniopsis insubrica			Mollusca	Gastropoda			Marstoniopsis	insubrica														freshwater		not confirmed																						
9014		rinse	Melanoides tuberculatus			Mollusca	Gastropoda			Melanoides	tuberculatus														freshwater		not confirmed																						
9015		rinse	Menetus dilatatus			Mollusca	Gastropoda			Menetus	dilatatus														freshwater		present																						
9016		rinse	Mercenaria mercenaria			Mollusca	Bivalvia			Mercenaria	mercenaria														marine		present																						
9017		rinse	Milax gagates			Mollusca	Gastropoda			Milax	gagates														terrestrial		present																						
9018		rinse	Milax nigricans			Mollusca	Gastropoda			Milax	nigricans														terrestrial		not confirmed																						
9019		rinse	Monacha cantiana			Mollusca	Gastropoda			Monacha	cantiana														terrestrial		present																						
9020		rinse	Monacha cartusiana			Mollusca	Gastropoda			Monacha	cartusiana														terrestrial		native																						
9021		rinse	Monacha parumcincta			Mollusca	Gastropoda			Monacha	parumcincta														terrestrial		not confirmed																						
9022		rinse	Musculista senhousia			Mollusca	Bivalvia			Musculista	senhousia														marine		not confirmed																						
9023		rinse	Musculium transversum			Mollusca	Bivalvia			Musculium	transversum														freshwater		not confirmed																						
9024		rinse	Mya arenaria			Mollusca	Bivalvia			Mya	arenaria														marine		present																						
9025		rinse	Mytilopsis leucophaeta			Mollusca	Bivalvia			Mytilopsis	leucophaeta														marine+freshwater		present																						
9026		rinse	Mytilus galloprovincialis			Mollusca	Bivalvia			Mytilus	galloprovincialis														marine		present/native																						
9027		rinse	Ocenebra erinacea			Mollusca	Gastropoda			Ocenebra	erinacea														marine		present/native																						
9028		rinse	Ocinebrellus inornatus			Mollusca	Gastropoda			Ocinebrellus	inornatus														marine		not confirmed																						
9029		rinse	Opeas pumilum			Mollusca	Gastropoda			Opeas	pumilum														terrestrial		not confirmed																						
9030		rinse	Ostrea angasi			Mollusca	Bivalvia			Ostrea	angasi														marine		not confirmed																						
9031		rinse	Ostrea denselamellosa			Mollusca	Bivalvia			Ostrea	denselamellosa														marine		present																						
